DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
--------------------------------------------------
Absolute Permeability (um2)             0.0028283
Formation Factor (ratio)                54.6758534
Cementation Factor (ratio)              2.2516087
pore density (1/um3)                    0.0017923
Tortuosity (ratio)                      1.5160029
Average Coordination Number             2.937958
Average Throat Radius (um)              1.367751
Average Pore Radius (um)                2.2085657
Average Throat Length (um)              6.9035455
Pore to Throat Aspect ratio             4.0513325
Specific Surface (1/um)                 0.0001542
Pore Sphericity (ratio)                 2.7050109
Grain Sphericity (ratio)                0.7876812
Average Grain Radius (um)               4.3005971
Relative Young Module (ratio)           0.2860358

__________________________________________________
       ### Functions and distributions ###
__________________________________________________

0.79                                    14.5733345
0.8                                     16.6527681
0.81                                    16.0911802
0.82                                    15.2397224
0.83                                    15.6285565
0.84                                    15.364865
0.85                                    16.0462214
0.86                                    15.4083074
0.87                                    15.2955388
0.88                                    16.2046038
0.89                                    16.7076626
0.9                                     15.8799088
0.91                                    15.5708952
0.92                                    15.4342482
0.93                                    17.2207468
0.94                                    15.6215989
0.95                                    16.9734852
0.96                                    17.2989655
0.97                                    18.7852834
0.98                                    18.1975473
0.99                                    20.0025566
1.0                                     22.1226005


# Throat Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.261202
0.02                                    3.1733733
0.03                                    4.0554755
0.04                                    3.6781379
0.05                                    4.5369615
0.06                                    4.6831756
0.07                                    5.6192195
0.08                                    5.6120473
0.09                                    5.0992802
0.1                                     5.8542946
0.11                                    6.2441466
0.12                                    5.4860817
0.13                                    6.5832286
0.14                                    7.3107514
0.15                                    6.1353109
0.16                                    7.1598153
0.17                                    7.2647647
0.18                                    8.38257
0.19                                    8.2371996
0.2                                     7.7853451
0.21                                    6.9971596
0.22                                    6.7781588
0.23                                    8.3658906
0.24                                    8.0439423
0.25                                    8.0557382
0.26                                    7.7519859
0.27                                    8.4664245
0.28                                    7.6974162
0.29                                    8.0598037
0.3                                     8.4107252
0.31                                    8.2103598
0.32                                    7.9391047
0.33                                    8.8907976
0.34                                    9.4038516
0.35                                    8.7406701
0.36                                    8.6192669
0.37                                    8.5548545
0.38                                    9.4747254
0.39                                    8.434594
0.4                                     9.1105859
0.41                                    10.0153469
0.42                                    8.5257868
0.43                                    9.1467495
0.44                                    9.4657671
0.45                                    9.6621938
0.46                                    9.4953682
0.47                                    9.7827041
0.48                                    9.7787538
0.49                                    9.6127602
0.5                                     10.0219065
0.51                                    10.4153729
0.52                                    9.8869638
0.53                                    10.3975602
0.54                                    10.5550849
0.55                                    10.1070722
0.56                                    10.9059525
0.57                                    9.9737682
0.58                                    10.3463325
0.59                                    10.5743052
0.6                                     11.0254166
0.61                                    11.2634369
0.62                                    11.6432955
0.63                                    11.2160361
0.64                                    11.8056765
0.65                                    10.9019909
0.66                                    10.6032877
0.67                                    11.5167955
0.68                                    11.1672193
0.69                                    11.1176126
0.7                                     11.3640007
0.71                                    11.6077028
0.72                                    12.5346929
0.73                                    11.9380446
0.74                                    12.8863421
0.75                                    11.2295625
0.76                                    11.4820862
0.77                                    12.0718464
0.78                                    13.2334344
0.79                                    11.7000861
0.8                                     12.7689875
0.81                                    12.905655
0.82                                    12.3423533
0.83                                    14.0406338
0.84                                    14.2683566
0.85                                    12.3229374
0.86                                    11.795934
0.87                                    14.1027982
0.88                                    12.9150139
0.89                                    13.8565945
0.9                                     13.3094471
0.91                                    15.0647849
0.92                                    13.3151054
0.93                                    14.2777996
0.94                                    16.660496
0.95                                    15.3530062
0.96                                    14.0065657
0.97                                    15.0574962
0.98                                    14.6166159
0.99                                    16.0681527
1.0                                     21.1342533


# Throat Lenght Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    16.3964235
0.02                                    19.5566392
0.03                                    20.6828169
0.04                                    23.7396087
0.05                                    24.126049
0.06                                    23.1609677
0.07                                    24.2922466
0.08                                    25.3753145
0.09                                    26.8169191
0.1                                     26.7149402
0.11                                    26.1574971
0.12                                    25.8494921
0.13                                    25.82593
0.14                                    27.9858693
0.15                                    26.5439623
0.16                                    29.6254507
0.17                                    28.8823553
0.18                                    29.2632163
0.19                                    29.3766274
0.2                                     25.5695708
0.21                                    30.8510422
0.22                                    27.6639291
0.23                                    29.6650618
0.24                                    31.4833454
0.25                                    31.9570262
0.26                                    29.845592
0.27                                    29.0529316
0.28                                    28.8752749
0.29                                    28.109075
0.3                                     29.5116918
0.31                                    31.6481496
0.32                                    31.1882177
0.33                                    29.1368181
0.34                                    29.6433816
0.35                                    31.8249886
0.36                                    31.6547891
0.37                                    29.267804
0.38                                    32.9023734
0.39                                    32.976306
0.4                                     34.7357951
0.41                                    30.8264056
0.42                                    31.8823608
0.43                                    34.8388278
0.44                                    33.8050083
0.45                                    32.5824477
0.46                                    32.7709321
0.47                                    32.4470375
0.48                                    32.6613055
0.49                                    33.1795557
0.5                                     31.9867474
0.51                                    35.8288625
0.52                                    35.9371848
0.53                                    33.547204
0.54                                    32.9507315
0.55                                    34.0293296
0.56                                    32.6942791
0.57                                    35.3680589
0.58                                    36.8031649
0.59                                    33.7062093
0.6                                     35.3782324
0.61                                    36.6191358
0.62                                    39.2232189
0.63                                    34.7230089
0.64                                    34.4745292
0.65                                    38.2928669
0.66                                    34.086975
0.67                                    37.9565754
0.68                                    38.523722
0.69                                    35.9371972
0.7                                     40.5254385
0.71                                    37.5327474
0.72                                    39.6564253
0.73                                    38.9174768
0.74                                    35.7992592
0.75                                    37.0079219
0.76                                    40.8189244
0.77                                    39.9901869
0.78                                    38.2100879
0.79                                    37.6402872
0.8                                     40.9447035
0.81                                    36.7451882
0.82                                    39.1534622
0.83                                    37.3347686
0.84                                    40.729889
0.85                                    39.4888054
0.86                                    40.0426483
0.87                                    42.2904656
0.88                                    39.3068632
0.89                                    43.7731534
0.9                                     41.8622321
0.91                                    41.0013594
0.92                                    40.9924695
0.93                                    45.3812145
0.94                                    46.0527664
0.95                                    44.8611258
0.96                                    40.9028668
0.97                                    46.7205835
0.98                                    44.6603852
0.99                                    49.5385494
1.0                                     57.1462321


# Pore Inscribed Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    2.6797131
0.02                                    2.8152715
0.03                                    3.0917738
0.04                                    3.2902472
0.05                                    3.4367498
0.06                                    3.6133994
0.07                                    3.9846266
0.08                                    4.1740648
0.09                                    4.2581001
0.1                                     4.6255254
0.11                                    4.7287529
0.12                                    5.4152166
0.13                                    6.3652739
0.14                                    6.0380091
0.15                                    5.7711748
0.16                                    5.3024813
0.17                                    5.6801366
0.18                                    6.2487661
0.19                                    6.8132833
0.2                                     6.0715707
0.21                                    6.8482132
0.22                                    7.4477057
0.23                                    7.5269616
0.24                                    7.4803093
0.25                                    6.358198
0.26                                    7.3544089
0.27                                    7.0742497
0.28                                    6.8620272
0.29                                    7.7072951
0.3                                     7.1115803
0.31                                    7.8749099
0.32                                    7.681246
0.33                                    7.4635493
0.34                                    7.735323
0.35                                    7.5668372
0.36                                    7.3515703
0.37                                    8.5944366
0.38                                    9.0351133
0.39                                    8.8859646
0.4                                     8.6766342
0.41                                    8.6483214
0.42                                    8.3532545
0.43                                    8.9760753
0.44                                    8.0231641
0.45                                    8.3253594
0.46                                    8.8261861
0.47                                    8.4104033
0.48                                    8.5391582
0.49                                    9.7775929
0.5                                     9.2277196
0.51                                    9.0695681
0.52                                    10.2229135
0.53                                    9.8870513
0.54                                    10.3975862
0.55                                    10.375607
0.56                                    10.856646
